"gid","name","area","status","date_create","description","polygon","type_land"
1909,"6",NULL,NULL,"2024-01-14 00:22:13.159543+03","Участок №488","0106000020E6100000010000000103000000010000005300000068B0A9F3A8F246408A1D8D43FD604E40191EFB592CF54640B35E0CE544614E40757286E28EF54640AA0B789961614E401215AA9B8BF5464065E42CEC69614E400229B16B7BF54640ED9C668176614E4095B9F94674F54640EAE923F087614E40E2CAD93BA3F54640F30181CEA4614E406FD8B628B3F54640757808E3A7614E409E7939ECBEF54640E753C72AA5614E402766BD18CAF54640E179A9D898614E40670A9DD7D8F54640A35A441493614E40AA7EA5F3E1F54640331B649291614E403F19E3C3ECF54640431EC18D94614E409AE95E27F5F54640E88711C2A3614E40759483D904F64640732D5A80B6614E40ECF82F1004F64640C974E8F4BC614E40BA6A9E23F2F54640F3583332C8614E404CC11A67D3F5464095D5743DD1614E40EC504D49D6F54640A629029CDE614E408B89CDC7B5F5464011ACAA97DF614E40B08D78B29BF54640B6494563ED614E40C2A1B77878F54640F30016F9F5614E4040A6B5696CF546404DBA2D910B624E40930035B56CF5464010ECF82F10624E4015C8EC2C7AF546407C2766BD18624E40B8955E9B8DF54640EACA67791E624E4087DD770C8FF54640F374AE2825624E40C173EFE192F546402191B6F127624E403BE2900DA4F54640680932022A624E40CDACA580B4F54640B742588D25624E403E3DB665C0F546404012F6ED24624E407FF8F9EFC1F54640DE054A0A2C624E40FA9AE5B2D1F54640E126A3CA30624E4071395E81E8F546402CBAF59A1E624E405917B7D100F6464067B8019F1F624E4067B8019F1FF64640054EB6813B624E40E3DF675C38F6464045D5AF743E624E4093C3279D48F646405C035B2558624E4058A835CD3BF6464078B471C45A624E40A779C7293AF64640AE4676A565624E40FC3559A31EF646406902452C62624E40D2510E6613F64640E21FB6F468624E40F29881CAF8F54640CAC342AD69624E400DC51D6FF2F546401FD7868A71624E403E0801F912F646403750E09D7C624E40D80E46EC13F64640598AE42B81624E40AC36FFAF3AF64640AFEE586C93624E4017B9A7AB3BF6464087FD9E58A7624E401EC18D942DF64640EECC04C3B9624E40B000A60C1CF646407D76C075C5624E408A3DB48F15F64640CB64389ECF624E400D6D003620F64640BCE6559DD5624E40C7116BF129F6464077DCF0BBE9624E40DF3312A111F646400F4757E9EE624E409F8F32E202F64640A3AD4A22FB624E409F8F32E202F64640EA76F69507634E4033C2DB8310F646409FAF592E1B634E40EAD0E97937F64640E9482EFF21634E4038F3AB3940F646409E98F56228634E409F03CB1132F64640A20A7F8637634E40DF8AC40435F6464066C1C41F45634E409372F7393EF64640810A47904A634E40B56B425A63F64640FC7266BB42634E40DB34B6D782F64640BCEB6CC83F634E40D8EF8975AAF646407590D78349634E408461C092ABF6464054C4E9245B634E40A297512CB7F64640CF49EF1B5F634E408E041A6CEAF646408D09319754634E40BAA1293BFDF64640815B77F354634E40CB129D6516F746406A50340F60634E400F7EE200FAF74640A37895B54D634E40876F61DD78F74640CE5147C7D5624E408E78B29B19F746401827BEDA51624E406F0ED76A0FF746405D6C5A2904624E408A1C226E4EF74640CD785BE9B5614E40E162450DA6F74640C6C210397D614E401F82AAD1ABF746402524D236FE604E402A36E675C4F74640B090B932A8604E40E44EE960FDF7464075012F336C604E40CBA0DAE044F84640799109F835604E404D13B69F8CF5464090847D3B89604E40CB68E4F38AF54640726BD26D89604E4068B0A9F3A8F246408A1D8D43FD604E40",2
1910,"7",NULL,NULL,"2023-12-04 13:05:52.356731+03","Участок №-1152","0106000020E6100000010000000103000000010000000E000000AD156D8E73F146404512BD8C625F4E40D8BCAAB35AF24640546F0D6C95604E4068B0A9F3A8F246408A1D8D43FD604E40CB68E4F38AF54640726BD26D89604E404D13B69F8CF5464090847D3B89604E404641F0F8F6F44640AA285E656D5F4E40666B7D91D0F44640676490BB085F4E40E59997C3EEF346405AF0A2AF205F4E40408A3A730FF34640CB9D9960385F4E40335184D4EDF246405B5EB9DE365F4E40C93D5DDDB1F2464049F3C7B4365F4E407B4963B48EF246402219726C3D5F4E40C0CE4D9B71F24640C5E6E3DA505F4E40AD156D8E73F146404512BD8C625F4E40",2
1911,"10",NULL,NULL,"2024-01-17 02:21:22.38333+03","Участок №-2366","0106000020E6100000010000000103000000010000000D000000666B7D91D0F44640676490BB085F4E404641F0F8F6F44640AA285E656D5F4E404D13B69F8CF5464090847D3B89604E40CBA0DAE044F84640799109F835604E40F3E49A0299F746405B5EB9DE365F4E405305A3923AF74640821C9430D35E4E40698B6B7C26F74640E1F08288D45E4E4084D558C2DAF646408BFA2477D85E4E40997FF44D9AF64640868E1D54E25E4E40BF0F070951F646402BF86D88F15E4E4019ADA3AA09F6464068AF3E1EFA5E4E401A51DA1B7CF54640B8054B75015F4E40666B7D91D0F44640676490BB085F4E40",2
1912,"8",NULL,NULL,"2024-01-30 02:09:00.345775+03","Участок №358","0106000020E6100000010000000103000000010000002A0000002766BD18CAE54640B16EBC3B32604E40E3FBE25295E64640700B96EA02604E400F7BA180EDE64640726DA818E75F4E4083A3E4D539E64640520FD1E80E5E4E400F2BDCF291E44640C0098508385E4E40892991442FE346405740A19E3E5E4E407522C15433E34640C2137AFD495E4E40357EE19524E34640EECD6F98685E4E405B41D3122BE34640774B72C0AE5E4E40B5C6A01342E3464009FF2268CC5E4E4016A5846055E34640D769A4A5F25E4E404C1AA37554E346406687F8872D5F4E407E74EACA67E34640FCA6B052415F4E405BD1E638B7E346408DCF64FF3C5F4E40645DDC4603E44640B2D991EA3B5F4E4028F04E3E3DE44640D61D8B6D525F4E403049658A39E4464088BA0F406A5F4E40BDE2A9471AE44640DC82A5BA805F4E40404D2D5BEBE34640B77EFACF9A5F4E401D3D7E6FD3E34640A9177C9A935F4E40DA37F7578FE346407427D87F9D5F4E403A57941282E346400135B56CAD5F4E40B69DB64604E34640D6A71C93C55F4E40B69DB64604E3464049BDA772DA5F4E400E6954E064E346405E0F26C5C75F4E403CDC0E0D8BE3464092E86514CB5F4E400EDDEC0F94E346401558005306604E4062BD512B4CE34640EFAA07CC43604E4032CC09DAE4E246400E492D944C604E40DF88EE59D7E24640F48AA71E69604E40E2067C7E18E346405CC823B891604E408C15359886E346408B355CE49E604E40B9FC87F4DBE346408B355CE49E604E40662D05A4FDE34640C59107228B604E40922232ACE2E3464019AC38D55A604E403FC7478B33E44640BBD1C77C40604E40971E4DF564E446404D8578245E604E409817601F9DE44640EA3E00A94D604E4046CD57C9C7E44640C03DCF9F36604E40236AA2CF47E54640EACA67791E604E4029779FE3A3E5464043C5387F13604E402766BD18CAE54640B16EBC3B32604E40",1
1913,"9",NULL,NULL,"2023-12-10 22:12:21.64077+03","Участок №258","0106000020E6100000010000000103000000010000000E00000083A3E4D539E64640520FD1E80E5E4E400F7BA180EDE64640726DA818E75F4E4067B4554964E746405B22179CC15F4E4076374F75C8E74640D1AFAD9FFE5F4E4099805F2349E846405C7347FFCB5F4E409694BBCFF1E746405589B2B7945F4E405B608F8994E8464005BF0D315E5F4E404224438EADE94640E753C72AA55F4E404D309C6B98E946400ABE69FAEC5E4E40F8C3CF7F0FEA4640838AAA5FE95E4E40D1CDFE40B9E946409C508880435E4E40F5F75278D0E846404D2EC6C03A5E4E40085740A19EE84640D107CBD8D05D4E4083A3E4D539E64640520FD1E80E5E4E40",2
1914,"11",NULL,NULL,"2024-01-07 05:07:15.676763+03","Участок №-1977","0106000020E6100000010000000103000000010000000E00000014CD0358E4EB464059A2B3CC225E4E40DF4F8D976EEC4640FBCA83F4145F4E405DA5BBEB6CEC4640F4A5B73F175F4E4087F9F202ECEB46408FC70C54C65F4E405932C7F2AEEC4640A81C93C5FD5F4E402C9FE57970ED4640882D3D9AEA5F4E401343723271ED4640983270404B5F4E40F8325184D4ED46401361C3D32B5F4E406F2A52616CF14640B0C8AF1F625F4E40A758350873F146400E4C6E14595F4E409D2B4A09C1F0464094BE1072DE5D4E40CC09DAE4F0EF464058923CD7F75D4E403354C554FAED4640A64412BD8C5E4E4014CD0358E4EB464059A2B3CC225E4E40",3
1915,"12",NULL,NULL,"2024-01-11 14:27:50.730364+03","Участок №-112","0106000020E6100000010000000103000000010000000F000000713B342C46D9464024B9FC87F45D4E404D4EED0C53D94640294014CC985E4E406138D73043DB4640F71F990E9D5E4E40A8C64B3789DB46409DBCC804FC5E4E40FBE59315C3DB4640E012807F4A5F4E40C98E8D40BCDC46404A7D59DAA95F4E40ECA17DACE0DB464042B0AA5E7E5D4E4091EF52EA92DB4640931D1B81785D4E4006D671FC50DB4640469737876B5D4E40A5A0DB4B1ADB46401A170E84645D4E40800C1D3BA8DA46409F05A1BC8F5D4E40C617EDF142DA4640AAB9DC60A85D4E40F3CCCB61F7D94640149337C0CC5D4E40AEF199EC9FD946409B00C3F2E75D4E40713B342C46D9464024B9FC87F45D4E40",1
1916,"13",NULL,NULL,"2023-11-21 10:14:09.804591+03","Участок №-2378","0106000020E61000000100000001030000000100000030000000ECA17DACE0DB464042B0AA5E7E5D4E40C98E8D40BCDC46404A7D59DAA95F4E408D7F9F71E1DC464084640113B85F4E401F679AB0FDDC46406728EE78935F4E4083893F8A3ADD4640EDF483BA485F4E40CB11329067DD46408E3EE603025F4E4023D74D29AFDD4640A2EE0390DA5E4E4036583849F3DD4640E8154F3DD25E4E405C2041F163DE4640AD4B8DD0CF5E4E4020EC14AB06DF46405B25581CCE5E4E404CFC51D499DF4640554B3ACAC15E4E40689599D2FADF4640E76D6C76A45E4E402B89EC832CE14640CC608C48145E4E40F3936A9F8EE14640D158FB3BDB5D4E405B0C1EA67DE146405F268A90BA5D4E402750C42286E146405A12A0A6965D4E40632B685A62E14640F2423A3C845D4E408EC8772975E146402BDA1CE7365D4E4080F277EFA8E146402DEBFEB1105D4E400C23BDA8DDE146404FCE50DCF15C4E4073D53C47E4E14640D6AA5D13D25C4E40ACE0B721C6E1464073F6CE68AB5C4E4031EE06D15AE14640DBDD03745F5C4E4048FAB48AFEE046402BDD5D67435C4E409BCAA2B08BE04640EB387EA8345C4E404F5C8E5720E04640FAB660A92E5C4E40C172840CE4DF464069AB92C83E5C4E4032ACE28DCCDF4640384A5E9D635C4E40CE1ABCAFCADF4640D2730B5D895C4E409CDD5A26C3DF46406A696E85B05C4E40780E65A88ADF464097A8DE1AD85C4E400F45813E91DF4640DD60A8C30A5D4E40B28174B169DF464059C2DA183B5D4E409352D0ED25DF46408D261763605D4E4016A75A0BB3DE4640508C2C99635D4E40572250FD83DE4640906B43C5385D4E40362383DC45DE4640611BF164375D4E400C056C0723DE464011C5E40D305D4E404510E7E104DE4640AA29C93A1C5D4E403CDA38622DDE4640C5E74EB0FF5C4E406DC669882ADE4640CD1DFD2FD75C4E40C2323674B3DD46408F554ACFF45C4E40B88FDC9A74DD4640CF108E59F65C4E40371AC05B20DD4640942F6821015D4E40EDBB22F8DFDC46409FAF592E1B5D4E402C4487C091DC46402E76FBAC325D4E403BE0BA6246DC464078431A15385D4E40ECA17DACE0DB464042B0AA5E7E5D4E40",3
1917,"14",NULL,NULL,"2024-01-08 14:56:16.048724+03","Участок №-1926","0106000020E610000001000000010300000001000000210000008D7F9F71E1DC464084640113B85F4E40C959D8D30EDD4640E0B9F770C95F4E40029D499BAADD464008E57D1CCD5F4E40ADF9F19716DF4640A5A487A1D55F4E402E20B41EBEE04640FCABC77DAB5F4E4036CD3B4ED1E146409D8026C2865F4E406EC493DDCCE24640793C2D3F705F4E407E74EACA67E34640FCA6B052415F4E404C1AA37554E346406687F8872D5F4E4016A5846055E34640D769A4A5F25E4E40B5C6A01342E3464009FF2268CC5E4E405B41D3122BE34640774B72C0AE5E4E40357EE19524E34640EECD6F98685E4E407522C15433E34640C2137AFD495E4E40892991442FE346405740A19E3E5E4E40F7AFAC3429E3464049827005145E4E40CB4DD4D2DCE24640ED7E15E0BB5D4E405C02F04FA9E24640D61C2098A35D4E40D8F0F44A59E2464048F8DEDFA05D4E40812557B1F8E14640CB10C7BAB85D4E402CBB6070CDE14640F1D93A38D85D4E40F3936A9F8EE14640D158FB3BDB5D4E402B89EC832CE14640CC608C48145E4E40689599D2FADF4640E76D6C76A45E4E404CFC51D499DF4640554B3ACAC15E4E4020EC14AB06DF46405B25581CCE5E4E405C2041F163DE4640AD4B8DD0CF5E4E4036583849F3DD4640E8154F3DD25E4E4023D74D29AFDD4640A2EE0390DA5E4E40CB11329067DD46408E3EE603025F4E4083893F8A3ADD4640EDF483BA485F4E401F679AB0FDDC46406728EE78935F4E408D7F9F71E1DC464084640113B85F4E40",2
1918,"15",NULL,NULL,"2023-12-08 08:35:09.775938+03","Участок №-2382","0106000020E610000001000000010300000001000000130000009D2B4A09C1F0464094BE1072DE5D4E40A758350873F146400E4C6E14595F4E406F2A52616CF14640B0C8AF1F625F4E40AD156D8E73F146404512BD8C625F4E40C0CE4D9B71F24640C5E6E3DA505F4E407B4963B48EF246402219726C3D5F4E40C93D5DDDB1F2464049F3C7B4365F4E40335184D4EDF246405B5EB9DE365F4E40408A3A730FF34640CB9D9960385F4E40E59997C3EEF346405AF0A2AF205F4E40E9D1544FE6F34640874D64E6025F4E40EBFF1CE6CBF3464077853E58C65E4E40D522A298BCF3464036E84B6F7F5E4E40E60297C79AF34640253D0CAD4E5E4E4084F068E388F34640D97C5C1B2A5E4E4061E0B9F770F34640C214E5D2F85D4E40BEC1172653F346406364C91CCB5D4E40842BA0504FF34640F2B0506B9A5D4E409D2B4A09C1F0464094BE1072DE5D4E40",2
1919,"17",NULL,NULL,"2023-12-08 12:06:40.609056+03","Участок №829","0106000020E6100000010000000103000000010000001900000007B64AB038EE46405CAB3DEC855C4E40CC09DAE4F0EF464058923CD7F75D4E409D2B4A09C1F0464094BE1072DE5D4E40842BA0504FF34640F2B0506B9A5D4E4069FF03AC55F346402F6F0ED76A5D4E4080272D5C56F34640A2444B1E4F5D4E406E313F3734F34640FF76D9AF3B5D4E407E3B8908FFF246402B89EC832C5D4E401F10E84CDAF246402D08E57D1C5D4E40E54526E0D7F24640622CD32F115D4E4078616BB6F2F24640465ED6C4025D4E40272EC72B10F3464085436FF1F05C4E40EE974F560CF34640349C3237DF5C4E40A6608DB3E9F2464050C8CEDBD85C4E400729780AB9F246405E6397A8DE5C4E4045A0FA0791F246409259BDC3ED5C4E40F19D98F562F246402C2CB81FF05C4E4059F9653046F2464090A0F831E65C4E40810706103EF24640AD4B8DD0CF5C4E40EAD0E97937F2464082919735B15C4E404ED026874FF24640B9347EE1955C4E40FE45D09849F246409067976F7D5C4E40779FE3A3C5F14640892650C4225C4E4082CAF8F719EF4640FA7B293C685C4E4007B64AB038EE46405CAB3DEC855C4E40",2
1920,"18",NULL,NULL,"2023-11-27 19:29:28.141183+03","Участок №-326","0106000020E61000000100000001030000000100000020000000779FE3A3C5F14640892650C4225C4E40FE45D09849F246409067976F7D5C4E404ED026874FF24640B9347EE1955C4E40EAD0E97937F2464082919735B15C4E40810706103EF24640AD4B8DD0CF5C4E4059F9653046F2464090A0F831E65C4E40F19D98F562F246402C2CB81FF05C4E4045A0FA0791F246409259BDC3ED5C4E400729780AB9F246405E6397A8DE5C4E40A6608DB3E9F2464050C8CEDBD85C4E40EE974F560CF34640349C3237DF5C4E40272EC72B10F3464085436FF1F05C4E4078616BB6F2F24640465ED6C4025D4E40E54526E0D7F24640622CD32F115D4E401F10E84CDAF246402D08E57D1C5D4E407E3B8908FFF246402B89EC832C5D4E406E313F3734F34640FF76D9AF3B5D4E4080272D5C56F34640A2444B1E4F5D4E4069FF03AC55F346402F6F0ED76A5D4E40842BA0504FF34640F2B0506B9A5D4E4008E412471EF44640CDCAF6216F5D4E4020B3B3E89DF44640D236FE44655D4E403F8D7BF31BF64640CE397826345D4E40E256410C74F54640807D74EACA5B4E403B35971B0CF5464044882B67EF5A4E4060915F3FC4F4464092B3B0A71D5A4E4018CDCAF621F346404913EF004F5A4E40D0622992AFF246404C8BFA24775A4E40C98FF8156BF24640C4793881E95A4E40DC9DB5DB2EF2464060048D99445B4E40DFFAB0DEA8F146405EF23FF9BB5B4E40779FE3A3C5F14640892650C4225C4E40",1
1921,"19",NULL,NULL,"2024-01-30 16:07:50.844363+03","Участок №-199","0106000020E61000000100000001030000000100000028000000713B342C46D9464024B9FC87F45D4E40AEF199EC9FD946409B00C3F2E75D4E40F3CCCB61F7D94640149337C0CC5D4E40C617EDF142DA4640AAB9DC60A85D4E40800C1D3BA8DA46409F05A1BC8F5D4E40A5A0DB4B1ADB46401A170E84645D4E4006D671FC50DB4640469737876B5D4E4091EF52EA92DB4640931D1B81785D4E40ECA17DACE0DB464042B0AA5E7E5D4E403BE0BA6246DC464078431A15385D4E402C4487C091DC46402E76FBAC325D4E40EDBB22F8DFDC46409FAF592E1B5D4E40371AC05B20DD4640942F6821015D4E40B88FDC9A74DD4640CF108E59F65C4E40C2323674B3DD46408F554ACFF45C4E406DC669882ADE4640CD1DFD2FD75C4E404A5F0839EFDD46407CF1457BBC5C4E40C49448A297DD4640E5D18DB0A85C4E40F9A1D28899DD4640AA4885B1855C4E40B5A7E49CD8DD464071C971A7745C4E4004AC55BB26DE464042791F47735C4E402B4B749659DE464094A5D6FB8D5C4E4026FC523F6FDE46400F0EF626865C4E401B0DE02D90DE46404CE3175E495C4E400C207C28D1DE464095F1EF332E5C4E406E32AA0CE3DE46409C51F355F25B4E4091990B5C1EDF4640B40584D6C35B4E404CC45BE7DFDE46405B3FFD67CD5B4E404051D9B0A6DE4640556B6116DA5B4E4089B14CBF44DE46404EB4AB90F25B4E40C780ECF5EEDD46405C381092055C4E40207C28D192DD4640EFE53E390A5C4E40F27D71A94ADD4640A7E8482EFF5B4E401D226E4E25DD4640460A65E1EB5B4E4079AC1919E4DC46408C65FA25E25B4E404436902E36DB46408E075BECF65B4E403657CD7344DA46404C35B396025C4E40ADC1FBAA5CDA464008228B34F15C4E40DA38622D3ED94640812040868E5D4E40713B342C46D9464024B9FC87F45D4E40",3
1922,"20",NULL,NULL,"2024-01-27 08:02:39.02707+03","Участок №-2728","0106000020E610000001000000010300000001000000400000006DC669882ADE4640CD1DFD2FD75C4E403CDA38622DDE4640C5E74EB0FF5C4E404510E7E104DE4640AA29C93A1C5D4E400C056C0723DE464011C5E40D305D4E40362383DC45DE4640611BF164375D4E40572250FD83DE4640906B43C5385D4E4016A75A0BB3DE4640508C2C99635D4E409352D0ED25DF46408D261763605D4E40B28174B169DF464059C2DA183B5D4E400F45813E91DF4640DD60A8C30A5D4E40780E65A88ADF464097A8DE1AD85C4E409CDD5A26C3DF46406A696E85B05C4E40CE1ABCAFCADF4640D2730B5D895C4E4032ACE28DCCDF4640384A5E9D635C4E40C172840CE4DF464069AB92C83E5C4E404F5C8E5720E04640FAB660A92E5C4E409BCAA2B08BE04640EB387EA8345C4E4048FAB48AFEE046402BDD5D67435C4E4031EE06D15AE14640DBDD03745F5C4E40ACE0B721C6E1464073F6CE68AB5C4E4073D53C47E4E14640D6AA5D13D25C4E400C23BDA8DDE146404FCE50DCF15C4E4080F277EFA8E146402DEBFEB1105D4E408EC8772975E146402BDA1CE7365D4E40632B685A62E14640F2423A3C845D4E402750C42286E146405A12A0A6965D4E405B0C1EA67DE146405F268A90BA5D4E40F3936A9F8EE14640D158FB3BDB5D4E402CBB6070CDE14640F1D93A38D85D4E40812557B1F8E14640CB10C7BAB85D4E40D8F0F44A59E2464048F8DEDFA05D4E405C02F04FA9E24640D61C2098A35D4E40CB4DD4D2DCE24640ED7E15E0BB5D4E40F7AFAC3429E3464049827005145E4E40892991442FE346405740A19E3E5E4E400F2BDCF291E44640C0098508385E4E4083A3E4D539E64640520FD1E80E5E4E4003B5183C4CE54640700B96EA025C4E401DE90C8CBCE44640E4654D2CF05B4E4036E7E099D0E24640F9D7F2CAF55A4E4010ECF82F10E246401B13622EA95A4E403E95D39E92E14640ED647094BC5A4E40732F302B14E1464044C2F7FE065B4E401FF30181CEE04640697407B1335B4E401BBB44F5D6E046408B506C054D5B4E406EF7729F1CE14640016A6AD95A5B4E406EE00ED429E1464025AE635C715B4E400A664CC11AE14640A4C2D842905B4E40EEB5A0F7C6E046406A32E36DA55B4E4049BC3C9D2BE04640EE9579ABAE5B4E4066683C11C4DF46408CDAFD2AC05B4E404850FC1873DF4640D926158DB55B4E4091990B5C1EDF4640B40584D6C35B4E406E32AA0CE3DE46409C51F355F25B4E400C207C28D1DE464095F1EF332E5C4E401B0DE02D90DE46404CE3175E495C4E4026FC523F6FDE46400F0EF626865C4E402B4B749659DE464094A5D6FB8D5C4E4004AC55BB26DE464042791F47735C4E40B5A7E49CD8DD464071C971A7745C4E40F9A1D28899DD4640AA4885B1855C4E40C49448A297DD4640E5D18DB0A85C4E404A5F0839EFDD46407CF1457BBC5C4E406DC669882ADE4640CD1DFD2FD75C4E40",2
1923,"21",NULL,NULL,"2024-02-04 14:50:24.609596+03","Участок №814","0106000020E6100000010000000103000000010000000A00000003B5183C4CE54640700B96EA025C4E4083A3E4D539E64640520FD1E80E5E4E40085740A19EE84640D107CBD8D05D4E40DBA337DC47E84640E2067C7E185D4E40D5B14AE999E6464022895E46B15C4E40FAD2DB9F8BE64640833463D1745C4E40F37684D382E7464012A452EC685C4E400C74ED0BE8E74640518369183E5C4E40CD1E680586E64640795DBF60375C4E4003B5183C4CE54640700B96EA025C4E40",2
1924,"22",NULL,NULL,"2024-01-14 10:57:56.580689+03","Участок №238","0106000020E61000000100000001030000000100000044000000134548DDCEE04640CDB051D66F5A4E4030F65E7CD1E04640738236397C5A4E40744012F6EDE046407E3672DD945A4E407F2E1A321EE1464062BF27D6A95A4E40A110018750E14640184339D1AE5A4E403E95D39E92E14640ED647094BC5A4E4010ECF82F10E246401B13622EA95A4E4036E7E099D0E24640F9D7F2CAF55A4E401DE90C8CBCE44640E4654D2CF05B4E4003B5183C4CE54640700B96EA025C4E40CD1E680586E64640795DBF60375C4E400C74ED0BE8E74640518369183E5C4E403D7C992842E846404AF086342A5C4E401EA67D737FE946406A6CAF05BD5B4E40B5A84F7287E946400CCC0A45BA5B4E40B2463D44A3E94640E8C1DD59BB5B4E40A7E67283A1EC46406B10E6762F5B4E40F71F990E9DEC46405610035DFB5A4E4024F0879FFFEA46402174D0251C5A4E40A8ACA6EB89EA46406E179AEB345A4E408E3BA583F5E94640AE2990D9595A4E40C90050C58DE94640FF21FDF6755A4E40A1F31ABB44E946403563D174765A4E407B6B60AB04E9464070B20DDC815A4E406CEEE87FB9E84640AC527AA6975A4E407214200A66E846400553CDACA55A4E406EC0E78711E84640B83A00E2AE5A4E40001E51A1BAE74640A24621C9AC5A4E402657B1F84DE74640ADA3AA09A25A4E40DE8E705AF0E646400AA2EE03905A4E40D8EF8975AAE64640DC9C4A06805A4E40AA0EB9196EE64640C82764E76D5A4E40F0C16B9736E64640295E656D535A4E4014419C8713E6464041800C1D3B5A4E40FF976BD102E646406954E0641B5A4E40C79DD2C1FAE54640B68311FB045A4E408E01D9EBDDE546409A982EC4EA594E4023111AC1C6E5464066A208A9DB594E4066FA25E2ADE546402A36E675C4594E402E008DD2A5E5464048E17A14AE594E40D2AA967494E54640DDD3D51D8B594E403813D38558E546408A05BEA25B594E40D3D9C9E028E54640CCD1E3F736594E407B4E7ADFF8E446405D6F9BA910594E40B58828266FE44640DB89929048594E4015C616821CE44640E31C75745C594E405B79C9FFE4E34640AFB14B546F594E40F9F884ECBCE34640F8A8BF5E61594E401ADCD6169EE34640F9D687F546594E400229B16B7BE346405E68AED348594E40E63DCE3461E34640BABDA4315A594E404F75C8CD70E34640D87E32C687594E40616C21C841E34640DCBC715298594E4071AAB5300BE34640A20914B188594E4026C79DD2C1E246408A90BA9D7D594E40E2B19FC552E246404CC2853C82594E4053B131AF23E24640BFBA2A508B594E40902E36AD14E246405E4A5D328E594E40363B527DE7E1464099D36531B1594E403BC43F6CE9E146400BD28C45D3594E40C53BC09316E24640B345D26EF4594E4067614F3BFCE14640CEFC6A0E105A4E40AF7C96E7C1E146402444F982165A4E4096ED43DE72E14640E49F19C4075A4E40AFB2B6291EE14640A6D1E4620C5A4E40FC6D4F90D8E04640F8FD9B17275A4E409FB0C403CAE04640D333BDC4585A4E40134548DDCEE04640CDB051D66F5A4E40",2
1925,"23",NULL,NULL,"2024-02-06 22:17:21.059642+03","Участок №-1421","0106000020E6100000010000000103000000010000002B00000010AD156D8ED54640A79201A08A5B4E40C9CA2F8331D64640B91AD995965B4E40064CE0D6DDD84640F9156BB8C85B4E4079B130444ED946402F336C94F55B4E40B4ACFBC742DA464066101FD8F15B4E403657CD7344DA46404C35B396025C4E404436902E36DB46408E075BECF65B4E40317C444C89DA4640EC14AB06615A4E409A0B5C1E6BDA46402907B309305A4E40BAD7497D59DA46400CCB9F6F0B5A4E4058CB9D9960DA46407A17EFC7ED594E40904AB1A371DA464064062AE3DF594E40EAEC647094DA46407AA9D898D7594E402E03CE52B2DA46403B394371C7594E403F6EBF7CB2DA46401B2D077AA8594E40DE3EABCC94DA46403A9160AA99594E4003098A1F63DA464034A0DE8C9A594E40D3BF249529DA46407C9DD497A5594E40691A14CD03DA4640889CBE9EAF594E40BB641C23D9D94640C0E78711C2594E4056D3F544D7D94640A9F92AF9D8594E406FBBD05CA7D946408AE6012CF2594E406A6798DA52D946409DD66D50FB594E40F2CF0CE203D94640185C7347FF594E400A2DEBFEB1D8464086FF7403055A4E409AEE75525FD84640B1DD3D40F7594E4059DC7F643AD8464061360186E5594E40033E3F8C10D846403CDBA337DC594E403E7782FDD7D74640780DFAD2DB594E40C9570229B1D7464010786000E1594E409C69C2F693D74640E2C96E66F4594E40F3E49A0299D7464088B839950C5A4E402CF015DD7AD7464067D5E76A2B5A4E4099D4D00660D746403387A4164A5A4E400A14B18861D746408B8D791D715A4E4082E7DEC325D74640096EA46C915A4E40ABE97AA2EBD646403EE94482A95A4E4014AE47E17AD64640C843DFDDCA5A4E40A9328CBB41D64640A1D79FC4E75A4E4031B1F9B836D64640D36BB3B1125B4E4061C1FD8007D64640C899266C3F5B4E400D6E6B0BCFD54640340F60915F5B4E4010AD156D8ED54640A79201A08A5B4E40",2
1926,"24",NULL,NULL,"2023-12-30 14:07:13.057045+03","Участок №-312","0106000020E6100000010000000103000000010000002400000010AD156D8ED54640A79201A08A5B4E400D6E6B0BCFD54640340F60915F5B4E4061C1FD8007D64640C899266C3F5B4E4031B1F9B836D64640D36BB3B1125B4E40A9328CBB41D64640A1D79FC4E75A4E4014AE47E17AD64640C843DFDDCA5A4E40ABE97AA2EBD646403EE94482A95A4E4082E7DEC325D74640096EA46C915A4E400A14B18861D746408B8D791D715A4E4099D4D00660D746403387A4164A5A4E402CF015DD7AD7464067D5E76A2B5A4E40F3E49A0299D7464088B839950C5A4E409C69C2F693D74640E2C96E66F4594E40C9570229B1D7464010786000E1594E403E7782FDD7D74640780DFAD2DB594E40033E3F8C10D846403CDBA337DC594E4059DC7F643AD8464061360186E5594E409AEE75525FD84640B1DD3D40F7594E400A2DEBFEB1D8464086FF7403055A4E40F2CF0CE203D94640185C7347FF594E406A6798DA52D946409DD66D50FB594E406FBBD05CA7D946408AE6012CF2594E4056D3F544D7D94640A9F92AF9D8594E40BB641C23D9D94640C0E78711C2594E40691A14CD03DA4640889CBE9EAF594E40D3BF249529DA46407C9DD497A5594E40302C7FBE2DDA464023861DC6A4594E4055D97745F0D9464070B1A206D3584E40EA58A5F44CD746405B24ED461F594E40B519A721AAD64640FD4E93196F594E4040DEAB5626D646408AE6012CF2594E407A5567B5C0D64640C32ADEC83C5A4E40075F984C15D646401C98DC28B25A4E4003232F6B62D54640BF0E9C33A25A4E40DFA3FE7A85D5464076FEEDB25F5B4E4010AD156D8ED54640A79201A08A5B4E40",2
